Matrix 1 (./sample_input_for_students/easy_sample_01_1.txt):
334 3109 -668
334 1166 -537
334 1279 -739
334 2752 -550
334 681 -913
334 385 -623
334 1457 -619
334 67 -102
334 1612 -774
334 317 691
334 699 -883
334 1129 -796
334 2648 636
335 262 -774
335 1530 646
335 87 972
335 76 -875
335 579 -624
335 1551 -816
335 96 -296
335 944 8
335 1483 -937
335 1253 292
335 539 123
335 2569 -649
335 552 -643
335 204 -319
335 1941 -858
335 401 -159
335 2198 -944
335 477 -712
335 981 -744
335 1458 -691
335 1681 801
335 1175 -983
335 1569 -675
335 1751 334
335 1405 -873
335 1504 771
335 2780 -831
335 1052 59
335 1009 426
335 1022 -553
335 2307 -867
335 1355 -533
335 648 -771
335 1540 -690
335 203 -273
335 1595 -265
335 1574 -932
335 1880 -392
335 1817 -613
335 1001 -533
335 103 -327
335 2995 561
335 870 -578
335 898 -966
335 146 -931
335 1575 -754
335 844 748
335 1262 -1009
335 542 -665
335 752 -539
335 2574 42
335 2553 -1014
335 1849 -589
335 119 -926
335 682 -889
335 2604 -890
335 1536 -635
335 2636 -678
335 1100 -709
335 2961 -979
335 301 -676
335 1382 -587
335 1541 747
335 985 -923
335 736 -857
335 1248 -962
335 517 -646
336 1131 -873
336 171 -301
336 136 -586
336 1489 -1014
336 1438 -920
336 516 -978
336 2223 -211
336 913 249
336 3146 -642
336 693 -895
336 870 -828
336 2798 -888
336 2668 -663
336 512 531
336 672 -247
336 2394 -536
336 1188 719
336 1352 -535
336 1110 -803
336 1440 -442
336 2790 -366
336 1755 -495
336 933 -629
336 719 -513
336 490 -977
336 1723 -515
336 2832 711
336 1142 -855
336 1907 -655
336 273 -615
336 772 -647
336 1411 -859
336 50 -785
336 563 558
336 893 -893
336 1087 -662
336 1198 937
336 1360 -658
336 2011 -870
336 1532 -811
336 2148 -900
336 649 -692
336 2664 -794
336 2764 -826
336 595 824
336 2455 -784
336 116 -794
336 765 -1020
336 1574 -661
336 1232 532
336 716 699
336 1707 -987
336 237 -94
336 2392 -806
336 1263 -369
336 2904 35
336 734 -653
336 3010 -661
336 1238 409
336 2753 -1023
336 479 772
336 446 501
336 2937 986
336 1858 -51
336 1966 -410
336 641 -871
336 102 -5
336 538 888
337 1246 -652
337 87 -784
337 1082 -395
337 3046 1019
337 391 -738
337 2005 622
337 632 -656
337 752 834
337 668 -875
337 2995 50
337 1193 -697
337 236 -612
337 493 -819
337 258 -815
337 1790 540
337 462 -1016
337 1351 -18
337 1695 -981
337 3165 -973
337 748 -770
337 2873 -559
337 1828 -676
337 173 -812
337 1025 -821
337 2907 -155
337 1384 -869
337 1523 64
337 1181 -550
337 1167 -907
337 446 -929
337 278 -539
337 478 -628
337 296 -731
337 2031 98
337 1545 -684
337 959 -690
337 1172 -957
337 1472 -882
337 425 864
338 2585 987
338 569 598
338 2588 -713
338 3125 -983
338 456 -594
338 386 -653
338 1494 -621
338 321 424
338 31 -29
338 1012 -724
338 1129 -889
338 1689 -981
338 1329 -776
338 308 273
338 621 -410
338 219 -524
338 2873 -837
338 133 -942
338 2675 -930
338 931 809
338 1828 -129
338 1174 -898
338 2126 61
338 1505 -585
338 195 -799
338 2243 -992
338 225 393
338 463 1009
338 2018 -941
338 316 -452
338 638 -551
338 172 -222
338 1241 70
338 2319 -50
338 1355 202
338 744 -990
338 614 -599
338 1409 -638
338 1434 -903
338 1155 -556
338 1833 958
338 3028 640
338 385 -586
338 153 241
338 2749 -935
338 1121 -888
338 120 -519
338 663 1017
338 1856 -928
338 1280 -964
338 1862 -835
338 1522 130
338 2025 -891
338 86 1005
338 1047 -749
338 1087 467
338 1142 -210
338 603 -906
338 778 510
338 511 -694
338 371 742
338 169 -813
338 1317 -601
338 2552 90
338 1802 -614
338 2310 -805
338 646 -762
338 477 -640
338 1113 123
338 1146 -215
338 2618 -660
338 1453 -599
338 296 -784
338 1417 115
338 957 -700
338 1189 -606
338 2810 -587
338 2180 -983
338 1711 77
338 1941 612
338 2509 -478
338 896 -162
338 1781 264
338 1640 -727
338 602 -892
338 1179 -690
338 1181 -677
338 1551 -473
338 2063 -921
338 622 -727
338 2173 -970
338 470 -594
338 2015 314
338 818 -960
338 1567 -875
338 2579 -656
338 1094 -734
338 1183 -538
338 1261 -550
338 793 -668
338 99 322
338 1053 -546
338 1449 -338
339 2625 -528
339 27 -809
339 1309 -660
339 390 -883
339 1225 -972
339 975 -906
339 145 -733
339 1024 -547
339 212 -783
339 926 -773
339 1548 -532
339 394 928
339 850 965
339 173 -950
339 524 -999
339 2203 381
339 510 793
339 1333 -132
339 283 -21
339 518 -908
339 698 -666
339 1410 -744
340 733 -589
340 809 991
340 2692 -953
340 1183 490
340 759 -762
340 1174 -823
340 842 -633
340 1279 520
340 340 -775
340 2272 -156
340 1284 -993
340 777 -740
340 1438 -558
340 743 -850
340 1909 -270
340 147 -300
340 360 -838
340 41 -818
340 3095 -946
340 302 -267
340 345 862
340 2735 335
340 445 -624
340 358 -105
340 303 -972
340 1158 195
340 843 -213
340 2011 884
340 1951 -732
340 463 26
340 1494 -540
340 2969 -1002
340 1468 -669
340 1199 -466
340 1240 924
340 1383 -411
340 369 -984
340 1286 -675
340 1556 -884
340 1227 -882
340 512 -744
340 819 -829
340 1414 -825
340 2079 -1020
340 1714 -283
340 1461 -980
340 707 -899
340 2485 -846
340 625 -525
340 798 -627
340 2879 -679
340 2080 235
340 1894 216
340 602 -715
340 1359 -971
340 56 658
340 15 -824
340 405 989
340 25 -990
340 1706 -919
340 1031 -643
340 909 -970
340 377 692
340 233 -689
340 1334 -770
340 587 -847
340 1137 -557
340 2705 -868
340 529 715
340 862 648
340 2317 -571
340 370 289
340 978 -568
340 1153 -817
340 584 -323
340 2109 -180
340 1091 207
340 891 -468
340 212 -646
340 1055 -721
340 1431 -601
340 361 1021
340 13 -832
340 473 354
340 258 971
340 1275 -948
340 650 398
340 595 -547
340 687 845
340 1990 -1018
340 736 -867
340 1121 518
340 2877 -650
340 1027 -323
340 1422 -810
340 2634 -51
340 2237 715
340 1575 110
340 847 882
340 166 -952
340 289 -810
340 1323 -993
340 126 -376
340 1752 -647
340 646 -714
340 1005 293
340 1366 -732
340 115 -390
340 844 -543
340 1367 -528
340 577 -824
340 1358 -889
340 1082 379
340 321 -9
340 309 -172
340 1510 -49
340 900 -576
340 937 -271
340 3018 -1018
340 349 -199
340 1437 -657
340 2045 -998
340 1472 -977
340 2825 -973
340 693 -783
340 484 -833
340 649 -411
340 399 -620
340 1497 -736
340 998 -346
340 1111 -928
340 1290 -726
340 2595 226
340 1429 -855
340 992 376
340 1215 -716
340 456 -617
340 1564 -960
340 1206 -616
340 455 -965
340 931 744
340 2335 -566
340 1587 -917
340 2574 -968
340 1110 -895
340 845 -1020
340 424 -675
340 55 -756
340 3033 -887
340 2239 -961
340 2096 128
340 2182 -629
340 1195 -701
340 454 -808
340 244 -639
340 214 55
340 3137 668
340 16 -835
340 280 -991
340 223 -684
340 1824 -1006
340 531 -285
340 526 -554
340 1294 -871
340 1135 -884
340 479 -159
341 364 852
341 1740 -606
341 2769 -688
341 3141 -385
341 965 -1015
341 861 -909
341 3008 -705
341 870 -744
341 1927 -819
341 1491 -607
341 1539 907
341 2636 -996
341 311 -775
341 3059 214
341 2005 831
341 2456 -192
341 1004 -929
341 1760 -999
341 1426 16
341 3104 -953
341 2112 67
341 523 -752
341 892 -77
341 2230 -610
341 1521 813
341 648 593
341 6 -896
341 604 -812
341 2723 -11
341 2312 -987
341 2727 -867
341 685 -947
341 262 615
341 142 -975
341 787 -678
341 116 -661
341 47 -192
341 2436 -901
341 856 333
341 44 -575
341 2694 -865
341 95 -739
341 2129 -821
341 197 -343
341 3174 -962
341 301 -469
341 953 594
341 873 -812
341 1054 1023
341 2691 -1018
341 821 -509
341 1313 -996
341 433 -830
341 643 -881
341 3040 -814
341 1332 -921
341 1800 -449
341 2589 -237
341 514 -776
341 1262 -750
341 796 -676
341 1342 -734
341 2612 -483
341 438 951
341 4 -719
341 355 -831
341 171 -530
341 2213 -807
341 1719 -31
341 416 -973
341 2916 -40
341 1692 -812
341 731 -904
342 1520 -886
342 1164 -984
342 177 -524
342 129 -1006
342 2564 -910
342 682 -952
342 557 -868
342 2708 -984
342 792 -612
342 227 114
342 2615 714
342 307 -619
342 1582 -893
342 167 -1009
342 406 -729
342 657 -115
342 163 966
342 648 -194
342 506 -819
342 721 -1003
343 2693 -920
343 2882 207
343 1072 -327
343 385 104
343 934 -864
343 804 -890
343 686 -551
343 3043 -974
343 2356 -745
343 1546 -876
343 1342 -557
343 2981 -851
343 2395 625
343 896 -714
343 11 24
343 1453 -858
343 310 -540
343 642 -359
343 3117 -206
343 1286 -964
343 358 -889
343 2581 -932
343 767 997
343 1022 -997
343 1847 -927
343 1953 -175
343 2521 -964
343 749 683
343 379 -126
343 1513 -713
343 65 544
343 461 -745
343 691 -918
343 2355 -560
343 1401 -903
343 3068 -517
343 899 -813
343 390 -107
343 1093 -226
343 2127 -602
343 1075 -651
343 1258 -912
343 1373 -906
343 3046 -767
343 541 -661
343 510 -530
343 959 -1005
343 1525 -736
343 2130 -692
343 34 -1019
343 256 -968
343 602 -546
343 101 -793
343 2855 -632
343 184 414
343 2287 -718
343 701 -636
343 1680 -652
343 2979 142
343 2944 -879
343 807 -685
343 17 -777
343 155 -586
343 2962 650
343 1461 252
343 1391 -789
343 624 -686
343 681 -698
343 739 -770
343 827 -457
343 1926 -1004
343 1277 -999
343 61 -610
343 412 -964
343 667 644
343 791 -981
343 1695 -864
343 221 -897
343 332 -583
343 1543 716
343 2186 -443
343 444 -169
343 1613 -498
343 3057 511
343 860 -66
343 381 300
343 1563 -996
343 645 122
343 415 662
343 702 -994
343 1233 24
343 603 -746
343 138 -623
343 1282 612
343 823 -593
343 317 -965
343 1229 801
343 2670 -742
343 1300 -1023
343 1133 -532
343 578 -169
343 1818 536
343 1510 -764
343 2912 151
343 2557 -982
343 375 -501
343 726 -1005
343 1557 968
343 56 -733
343 714 -647
343 848 -242
343 1970 711
343 1416 -519
343 1415 320
343 350 -216
343 2484 -920
343 1387 -834
343 220 460
343 513 -554
343 2103 -785
343 343 -712
343 2980 -695
343 1329 -559
343 1790 594
343 3089 931
343 1085 -639
344 3107 -518
344 1297 -87
344 2053 -716
344 342 -761
344 203 -522
344 2211 -735
344 937 435
344 3171 181
345 734 -797
345 969 292
345 1534 -586
345 2343 538
345 350 880
345 1240 -585
345 1698 -339
345 1016 513
345 515 95
345 3042 -954
345 1536 -113
345 2133 -498
345 348 -902
345 2159 -1007
345 638 -833
345 124 -249
345 1119 -596
345 906 146
345 378 -593
345 2552 -809
345 259 -994
345 2769 -437
345 548 -960
345 672 -922
345 1654 -931
345 1665 -466
345 2010 224
345 3026 -254
345 407 -982
345 2772 -877
345 3096 -576
345 149 -743
345 2416 -377
345 899 -180
345 1174 -690
345 429 -670
345 1416 577
345 1086 255
345 1429 942
345 57 935
345 2820 -959
345 749 -903
345 212 -531
345 391 -483
345 640 405
345 1934 486
345 776 -926
345 408 -764
345 965 590
345 462 564
345 2095 466
345 233 809
345 3092 -927
345 1404 -91
345 646 -891
345 1328 -702
345 742 -577
345 319 868
345 529 -924
345 1012 -855
345 59 -604
345 389 -656
345 1325 -835
345 1107 -956
345 1644 -953
345 1344 -899
345 2178 -174
345 598 -792
345 17 -961
345 1688 569
345 663 75
345 381 -667
345 3134 -199
345 1611 377
345 14 -1006
345 2077 660
345 1124 -874
345 788 -591
345 252 -625
345 979 -751
345 750 -247
345 853 -929
345 544 -237
345 2274 -918
345 1212 -453
345 2872 -625
345 1296 -750
345 1457 -584
345 6 -678
345 1424 -972
345 1135 -736
345 2941 -599
345 371 -585
345 2164 -668
345 1423 -734
345 795 -561
345 464 -582
345 999 -1023
345 1403 -749
345 26 -997
345 1291 -946
345 1889 -890
345 2322 -805
345 151 -108
345 1040 -400
345 2137 -895
345 3087 -563
345 925 -607
345 1188 -586
345 1058 -394
345 526 578
345 2201 -588
345 1239 -928
345 1280 -805
345 1178 -853
345 3159 -912
345 2449 -817
345 43 -752
345 1569 871
345 452 -628
345 1220 979
345 175 84
345 2691 -661
345 1171 -363
345 604 -493
345 51 -431
345 267 -711
345 1310 322
345 1464 622
345 908 -592
345 427 -714
345 269 -1013
345 687 -623
345 1894 -712
345 880 -545
345 2058 -902
345 470 -396
345 2865 111
345 2084 -885
345 1685 711
345 2126 870
345 1070 -703
345 2050 -993
345 37 338
345 281 -826
345 157 -110
345 520 -55
345 684 -600
345 52 -505
345 1109 153
345 1106 -866
345 449 -893
345 644 -7
345 2041 -646
345 387 -810
345 1223 -708
345 2392 -1001
345 1452 -998
345 882 -697
345 628 -833
345 1489 -408
345 141 -980
345 2240 -388
345 764 457
345 2946 -873
345 2657 442
345 746 441
345 400 -627
345 1506 -588
345 831 -613
345 42 -792
345 361 -42
345 244 -980
345 1233 945
345 270 264
345 232 625
345 931 199
345 748 630
345 225 -429
345 1624 -845
345 2668 -745
345 702 -865
345 680 -816
346 129 311
346 291 -1002
346 143 -771
346 1884 105
346 14 -943
346 1370 -1002
346 2328 232
346 938 -830
346 1188 134
346 659 287
346 1204 64
346 1748 -784
346 707 -665
346 374 734
346 1578 804
346 859 -506
346 2222 -800
346 372 1007
346 1261 -513
346 340 -912
347 781 -833
347 611 -1017
347 520 -974
347 378 -807
347 1086 -791
347 1152 448
347 3099 -968
347 650 -956
347 255 336
347 667 -565
347 2394 -1002
347 1439 963
347 57 -816
347 2239 -897
347 791 663
347 1197 68
347 1153 -715
347 2926 937
347 1 -876
347 1021 -628
347 3180 506
347 674 -240
347 641 -673
347 2329 -985
347 539 178
347 1549 -748
347 263 -934
347 469 -731
347 2199 -692
347 927 -311
347 447 -109
347 1032 283
347 1968 -998
347 561 -689
347 1516 -598
347 1302 837
347 2 -327
347 2575 819
347 984 -908
347 63 -731
347 4 -153
347 832 -581
347 65 320
347 970 -841
347 2681 -268
347 2316 1012
347 2983 -596
347 1209 -1020
347 2626 537
347 1576 -545
347 2402 -1019
347 135 673
347 2223 -664
347 160 -552
347 1393 -319
347 542 -857
347 816 -443
347 625 -804
347 1769 -582
347 2098 -971
347 1025 -17
347 2548 -788
347 2944 -639
347 1611 848
347 37 -407
347 364 -1004
347 1645 -691
347 972 -518
347 237 -755
347 432 -543
347 2400 -767
347 666 -1022
347 835 -423
347 945 190
347 2472 -589
347 1116 968
347 1784 -50
347 3102 -662
347 1411 -770
347 1088 -603
348 121 -749
348 22 181
348 1355 -951
348 159 -545
348 1290 147
348 555 219
348 2878 -206
348 1349 -774
348 690 -1023
348 1420 -947
348 1128 -1006
348 914 -789
348 2438 -953
348 214 -979
348 648 -831
348 1795 -409
348 1256 -278
348 2486 -567
348 10 -703
348 2040 -997
348 944 922
348 2566 -466
348 479 -765
348 1397 -889
348 853 -633
348 1206 -115
348 89 -616
348 2146 321
348 1399 -639
348 1323 -875
348 1974 -786
348 2551 -831
348 406 -645
348 2799 -703
348 1384 723
348 1453 -952
348 740 -796
348 710 -922
348 496 -298
348 403 -571
348 2999 -489
348 509 -367
348 1058 -524
348 600 775
348 907 -649
348 879 -623
348 978 -777
348 154 -929
348 945 -930
348 1690 -695
348 290 -683
348 832 -829
348 377 -802
348 1081 809
348 1201 -692
348 2314 -662
348 1371 737
348 2536 767
348 797 -1012
348 1990 -573
348 232 -520
348 1328 -862
348 248 -575
348 922 308
348 3044 479
348 1515 -324
348 896 798
349 799 -681
349 561 251
349 1459 -769
349 723 -201
349 393 -988
349 2437 -1011
349 1408 930
349 2856 22
349 321 96
349 14 -274
349 425 -759
349 280 -824
349 925 -201
349 23 274
349 719 -601
349 1448 -612
349 202 -712
349 194 -101
349 154 137
349 1534 -961
349 1044 -612
349 1075 -426
349 1503 342
349 1939 -930
349 439 -205
349 437 -579
349 804 -571
349 1871 -596
349 1479 -902
349 3146 -499
349 2488 -908
349 3108 -608
349 1347 -689
349 812 360
349 82 -680
349 837 -748
349 2053 -1020
349 424 -650
349 2951 -754
349 745 -303
349 1644 -850
349 413 -693
349 1543 -730
349 934 669
349 1159 -846
349 1846 -626
349 706 -304
349 1931 -616
349 1183 -649
349 21 -850
349 2953 -639
349 2383 -1022
349 448 -194
349 1167 129
349 1743 -831
349 330 362
349 1319 233
349 2177 -885
349 392 915
349 1369 756
349 984 -700
349 334 -761
349 967 -642
349 1011 -185
349 36 -780
349 1474 -708
349 1033 -886
349 458 721
349 1356 -916
349 1782 -728
349 2049 99
349 151 -528
349 180 -840
349 872 -916
349 156 -1004
349 2601 -746
349 2848 63
349 1261 -785
349 2970 -988
349 544 93
349 2808 209
349 370 170
349 1259 -538
350 400 -643
350 1093 -899
350 413 -492
350 1882 -545
350 1724 -794
350 537 -732
350 587 -607
350 226 -930
350 906 -161
350 1672 -1003
350 893 -703
350 448 -1023
350 524 -932
350 1530 -384
350 1411 -837
350 1464 575
350 994 649
350 1025 -764
350 2528 -683
350 2794 -983
350 2142 184
350 2672 -655
350 2357 -658
350 1164 -987
350 259 -915
350 1550 -634
350 1286 -683
350 780 -832
350 1029 -1023
350 2429 -858
350 1354 -620
350 1290 -1007
350 363 546
350 731 -834
350 1324 -714
350 583 -914
350 2168 -821
350 54 -778
350 1273 -936
350 1524 -658
350 1077 -933
350 450 -657
350 694 -778
350 572 -858
350 2366 -787
350 599 865
350 1419 -906
350 3135 -551
350 245 417
350 209 -595
350 2460 -724
350 24 -914
350 1106 499
350 3130 -896
350 1094 926
350 1540 -552
350 2740 729
350 1377 -800
350 1112 -923
350 1342 -525
350 195 -667
350 2907 -134
350 2414 -678
350 1311 277
350 1103 -743
350 194 -222
350 1462 -975
350 1568 -928
350 2874 405
350 130 503
350 408 -99
350 353 -913
350 676 -954
350 2201 -921
350 1531 -748
350 1505 -899
350 2452 -39
350 1763 -919
350 1096 -588
350 2933 -766
350 955 -667
350 2553 -365
350 1175 843
350 722 -626
350 1405 -515
350 1045 102
350 2446 -913
350 1475 115
350 1720 734
350 664 -1004
350 391 307
350 218 -64
350 387 602
351 247 -789
351 269 -962
351 1274 570
351 291 -514
351 547 -996
351 1194 616
351 2026 -777
351 1292 -366
351 1602 516
351 1186 885
351 731 -568
351 1353 -818
351 558 -542
351 965 -827
351 376 683
351 298 696
351 1019 -563
351 1219 -736
351 510 -596
351 49 -630
351 330 -655
351 1099 -335
351 344 -650
351 10 -610
351 334 -736
351 1551 -628
351 602 -728
351 70 -921
351 241 -620
351 432 186
351 1101 665
351 2833 -827
351 2291 -4
351 1442 -1017
351 1544 -593
351 292 -521
351 217 -821
351 1302 -670
351 2965 -872
351 1276 -984
351 1509 541
351 1004 473
351 2421 -919
351 2086 -761
351 301 592
351 627 -854
351 1177 -980
351 487 -700
351 892 124
352 481 835
352 282 -799
352 619 -674
352 1713 -551
352 566 -817
352 443 532
352 217 -143
352 1435 993
352 455 -927
352 2660 -524
352 2607 -1009
352 596 -805
352 1529 -929
352 2428 -285
352 1880 -455
352 1816 -529
352 1014 -621
352 1377 -574
352 3180 -934
352 946 -1012
352 3145 -683
352 561 -586
352 798 -773
352 2487 78
352 371 -614
352 183 -648
352 260 -99
352 872 -21
352 1095 -124
352 356 -693
352 498 -1021
352 1059 -351
352 1556 -723
352 1412 -819
352 1294 -978
352 563 -546
352 257 613
352 118 -896
352 3176 -414
352 522 996
352 325 -816
352 911 -280
352 374 -696
352 405 378
352 2123 -867
352 1476 782
352 1242 -835
352 601 -787
352 84 -800
352 2922 -977
352 1631 -539
352 604 -47
352 812 -596
352 635 -984
352 1970 -783
352 1660 -891
352 727 975
352 1750 -949
352 678 -1018
352 485 -41
352 1259 892
352 1266 -596
352 1245 -623
352 1403 -480
352 1034 -254
352 1039 -332
352 789 -418
352 1172 -578
352 809 224
352 1105 888
352 900 -838
352 976 -544
352 497 834
352 1063 -1012
352 1254 -314
352 2011 -888
352 21 -88
352 1494 -890
352 1513 -555
352 343 -926
352 810 -949
352 1062 -583
352 1328 -332
352 1265 -43
352 761 -811
352 1281 -517
352 212 -794
352 1459 -676
352 1089 -524
352 511 11
352 380 -904
352 1195 888
352 1052 231
352 2324 -604
352 989 -866
352 347 -869
352 151 -549
352 1053 345
352 1043 -575
352 550 -965
352 2374 -940
352 1182 -792
352 2963 -1023
352 2566 -524
352 3053 -670
352 1326 54
352 1154 -296
352 2833 243
352 2878 -844
352 1057 -678
352 1495 404
352 187 558
352 2057 -70
352 375 -955
352 163 -820
352 2155 -120
352 2468 -516
352 1405 -991
352 1312 -996
352 1148 366
352 309 -629
352 817 -828
352 180 172
352 1031 -582
352 1474 -262
352 254 393
352 516 -853
352 243 -925
352 1534 476
352 1314 -991
352 2575 -950
352 1123 -174
352 181 -828
352 1190 227
352 638 -284
352 1278 -403
352 2018 -836
352 1109 -788
352 1075 -893
352 2914 -931
352 2882 -541
352 216 -880
352 532 -583
352 1360 -570
352 517 -940
352 2283 -801
352 2198 -536
352 319 -521
352 1571 -423
352 207 1021
352 521 -1010
352 514 -1011
352 2256 343
352 939 -671
352 543 -945
352 763 392
352 770 -996
352 1000 881
352 701 -295
352 2489 1011
353 1433 -779
353 3009 511
353 1241 -687
353 775 986
353 298 -859
353 345 499
353 2142 -243
353 562 -783
353 654 -968
353 1106 -961
353 725 249
353 1018 516
353 2043 245
353 1218 -2
353 1136 -984
353 1198 -421
353 1360 482
353 1291 -695
353 2590 914
353 1560 37
353 2538 713
353 867 217
353 1343 -655
353 788 -778
353 1563 153
353 2307 624
353 445 -676
353 59 -726
353 879 -787
353 991 -942
353 626 1010
353 751 -572
353 2845 94
353 1799 -687
353 1680 -964
353 1649 -833
353 2188 -746
353 2956 44
353 177 -652
353 596 663
353 101 -120
353 1052 833
353 645 -830
353 844 -132
353 935 -686
353 1051 631
353 275 -1012
353 630 -873
353 476 789
353 2220 950
